State,Pulse_ID,PI_Ratio,Amplitude_Ratio,Delta_A_Ratio,Rise_Decay_Ratio_Red,Rise_Decay_Ratio_IR,b_a_Red,b_a_IR,c_a_Red,c_a_IR,d_a_Red,d_a_IR,e_a_Red,e_a_IR,Skewness_Red,Skewness_IR,Kurtosis_Red,Kurtosis_IR,Variance_Red,Variance_IR
Congestion,10,0.707584296862793,1.0369527019327704,0.7075842968627931,0.1719512195121951,0.20804525455688247,-1.1026408130128578,-1.0931348344062755,0.39245879274293677,0.38136184538934825,-0.37291459979838354,-0.2988167613600665,0.6130210862656815,0.5983821837247978,-0.367824611125731,-0.2014876044467873,-1.3250648302457033,-1.4122390454375862,0.10383497776399928,0.11627473657818706
Congestion,11,0.7743230688642115,1.1350433505444746,0.7743230688642115,0.1872682323856613,0.2028804007514089,-1.4178655492629333,-1.1482059051677787,1.192488694450883,0.347758691977428,-0.37691536964526023,-0.3332382234544297,0.8981446879380476,0.48972241760177226,-0.42302899224079743,-0.2164767646983888,-1.0029417836957137,-1.4159960064459314,0.07608832657420496,0.1169803174330235
Congestion,12,0.8065460403435074,1.1822946381046042,0.8065460403435074,0.28045515394912984,0.21460317460317463,-0.9650166764851296,-0.982439086304165,0.4071026211063821,0.22080496147768527,-0.45604863275608193,-0.269489072541442,0.6384191921786646,0.47197949857868715,-0.5250481725330589,-0.22258922921612198,-1.009696006112009,-1.375618183834681,0.09554398807878696,0.11562256443841347
Congestion,13,0.8441397575546065,1.2374508039466146,0.8441397575546066,0.19543773119605423,0.3830242510699002,-1.7744425935402146,-1.0217223796835553,1.0126641743096514,0.3271159657680888,-1.2041826006150145,-0.2858271590610833,1.7673879154724528,0.4022037736047295,-0.3894652469083549,-0.19702370797627802,-0.8430904503719954,-1.4118626475909155,0.0775979102911306,0.1194965687513705
Congestion,14,0.8033285569308515,1.177605800107419,0.8033285569308516,0.38294797687861276,0.2136968928344959,-1.3755730007361342,-1.0952374137081584,0.8856467918934334,0.17835376647263276,-0.5407025221220301,-0.33468524751484974,0.6409064332938275,0.45335956696259766,-0.2817229751647466,-0.1758599054763624,-1.344673906460267,-1.4180935897452573,0.0836914033434056,0.11712939747398057
Congestion,15,0.7056228095784048,1.0343138724775722,0.7056228095784048,0.2526041666666667,0.32781228433402343,-0.7956994563855103,-1.0570452453616515,0.5349208561954442,0.28961475845109147,-0.4081180269673781,-0.42600747904820196,0.6648506975181768,0.5713588380978786,-0.18686753268335698,-0.22002413653717087,-1.3439384931793392,-1.3787352618615232,0.10400184735470927,0.11475071539859577
Congestion,16,0.6907413178562527,1.0125279703143268,0.6907413178562527,0.18002466091245373,0.23723335488041372,-0.8349088899554556,-0.8715776506661663,0.4449892008490504,0.19274781923942627,-0.5218318789456673,-0.25022690194998,0.7142672663637543,0.38281748282598416,-0.2990072349629128,-0.16703462367185767,-1.3353098162765795,-1.3912467802893018,0.10650379044334057,0.11089387324693184
Congestion,17,0.6352211846296293,0.931129751386504,0.6352211846296293,0.2107904642409034,0.20700437773608507,-0.8393390940531251,-1.0921911224157157,0.6997301305400404,0.3733842748340825,-1.0347299950889701,-0.3446601407246079,1.0392445878909866,0.5144383102948423,-0.25337303445338144,-0.19207990064957398,-1.4687554257436888,-1.4374272598612017,0.11211329438491921,0.11437191477939394
Congestion,18,0.6708426767434775,0.9834976338234807,0.6708426767434775,0.26260641781270466,0.20424734540911932,-0.9509852544108476,-0.8730086534830679,0.7095723753979583,0.2817424685187863,-0.56944567184188,-0.42451075696409096,0.9050036502907366,0.36438382955880216,0.013499179681779118,-0.18731858400006798,-1.206312263231728,-1.4181972093981832,0.10537973456939453,0.1139205532877633
Congestion,19,0.6688608343362225,0.9806873122195546,0.6688608343362225,0.18472906403940884,0.21541377132027797,-1.2704767057746675,-0.9690876288016397,0.9899567463719023,0.2923088574938449,-0.7634595474763225,-0.31093195192834466,1.7652967950160292,0.3884077289826471,-0.13787160811723911,-0.1697251937643627,-1.2184101618954513,-1.4223832468950566,0.0845674151527261,0.11736141468529304
Congestion,20,0.588042829941819,0.8622172597848999,0.588042829941819,0.162294081757169,0.1996221662468514,-1.1716400563968452,-1.0670017124002906,0.3542757152135215,0.2731562228928621,-0.7301459601042357,-0.2594086072261218,0.9692919086242825,0.36822419496618974,-0.502847878994244,-0.17186268285364542,-1.1460938210827896,-1.427234835007466,0.09710933507781157,0.11404884289783682
Congestion,21,0.6701524771560764,0.9826203094727352,0.6701524771560765,0.17981651376146787,0.21092278719397364,-1.0163796057040009,-1.146773233608603,0.345939276914205,0.3029777822359366,-0.3794042814574032,-0.3150770851223085,0.4687062176758117,0.5330511098853467,-0.2637785846733634,-0.1988096836695987,-1.4410978696304337,-1.4334359159608827,0.10293168008352854,0.12056738406007247
Congestion,22,0.6416910846751858,0.9409538531425885,0.6416910846751858,0.16717510677242223,0.36253561253561256,-0.925942882948515,-1.0897381609915608,0.2836706662744708,0.40867655006840914,-0.3829597422827176,-0.3268369172132176,0.4806191624730296,0.39397542155929943,-0.3264707357953226,-0.21246495428340167,-1.372563309506248,-1.3868652787369655,0.1050796191378454,0.12024989538386939
Congestion,23,0.6306179735554988,0.9247333914269773,0.6306179735554989,0.40246555474981877,0.20348475420037337,-1.1975650987248658,-1.0697417462797445,0.4081661164737357,0.2950425794105026,-0.4091172257660665,-0.26779613653625595,0.7300000544193075,0.5251617441347167,-0.21865079708846616,-0.1846174620575913,-1.2667279545504222,-1.403950829884586,0.09936901528010764,0.10720999459848495
Congestion,24,0.6374743964592039,0.9348076627217822,0.6374743964592039,0.18730745532963647,0.2119496855345912,-1.1626270316322067,-0.9390966905103294,0.45848380385946963,0.2637911367801557,-0.5267380200914029,-0.3131776771316196,0.528065855434717,0.7560306962472055,-0.0742492841428785,-0.19789343016239144,-1.5027348167630648,-1.4000173477272924,0.10440439874836972,0.10934861902715601
Congestion,25,0.6631095281679906,0.9724251892504233,0.6631095281679907,0.2843729040912139,0.19240348692403486,-0.9842580476680124,-0.928594518868546,0.2812348117748582,0.3022092470377541,-0.27706690844165477,-0.23869811096464674,0.45688124987089934,0.37452373623993174,-0.12085092834904967,-0.2026436670120859,-1.4031463551342134,-1.3823258674041004,0.09937050379772473,0.1116507470891814
Congestion,26,0.6309630721566414,0.9253095315661923,0.6309630721566413,0.23533204384268214,0.2050314465408805,-0.927112343980216,-1.1024066214503387,0.9392360065025005,0.3141512044952417,-1.0133106140065355,-0.33577917454637624,0.9800669339059357,0.3962454625104859,-0.10275844917775696,-0.2129661783633667,-1.4065302099084365,-1.3955601268693807,0.10673335508735107,0.11406892288877488
Congestion,27,0.6222712238010497,0.9125339466017124,0.6222712238010497,0.18456790123456787,0.2069182389937107,-1.4195310126188172,-0.984684096360066,0.6834140294614008,0.21010541080394382,-0.5923432892540732,-0.301891569364836,0.8631613192393236,0.5047221389235581,-0.3080527619221848,-0.2133905118378492,-1.2108705699712552,-1.394379327387036,0.09916618617407916,0.11239328753245054
Congestion,28,0.6331889211206643,0.9286028637947342,0.6331889211206643,0.40043604651162795,0.21807838179519592,-1.4509743953182672,-0.9232535024199879,0.8053498220032265,0.2789667531850045,-1.066943059223936,-0.3179744704730693,1.1315905752497102,0.5677763967840747,-0.1446303031688333,-0.24474140196223038,-1.4267228823609461,-1.3621258474624263,0.10212132558274525,0.11103809785797608
Congestion,29,0.6098240024256711,0.8943028940759399,0.6098240024256713,0.17391304347826086,0.18920595533498757,-0.9258212490625589,-1.0022229736099055,0.3797475678335564,0.29581784550645723,-0.3315731295448919,-0.1653912713904198,0.44873564895921486,0.29108578572798866,-0.36147242757594694,-0.2951908371812806,-1.1897263019937572,-1.2334721481189332,0.0902334923932815,0.09316084754179899
Congestion,30,0.5938167140162114,0.8707589684412057,0.5938167140162114,0.27281648675171744,0.29570429570429574,-1.2681473333035718,-1.2105319560745527,0.3531409477964593,0.39112891604309047,-0.36111309204900116,-0.2947415457307719,0.504535061537427,0.2927413812318687,-0.1851744040269923,-0.3710879799105773,0.05111309740266101,-0.30910677062037184,0.053860993544213843,0.06503441266736248
