State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
Ischaemia,IR,22,3.1494919319258408,3268.2821081290094,608.050658584455,2660.2314495445544,0.22857058497243032,922.6839348354855,256.0135791935427,3.604042948588869,3.149502365788492
Ischaemia,IR,23,3.15063665667993,3242.3281742808917,615.7376151877152,2626.590559093177,0.23442466624881833,920.7370771833776,226.99699762255045,4.0561641203483,3.15063665667993
Ischaemia,IR,24,3.123366623147359,3255.370522576939,604.4761234829232,2650.8943990940156,0.22802723627524066,916.3539780854273,240.746742915531,3.8062985483751346,3.123405582579426
Congestion,Red,1,3.077812004192245,3297.0392975081204,590.6350038353787,2706.4042936727415,0.21823605778937563,915.9957111003041,234.88216644942338,3.899809529803291,3.077812004192245
Congestion,Red,2,3.2702586826453555,3244.00651940834,619.8092434353797,2624.1972759729597,0.23619003384780832,885.610967397405,261.4033198643523,3.387910175957089,3.2702654382097975
Congestion,Red,3,3.415204950805373,3490.288579158479,619.9940155938567,2870.2945635646224,0.21600361979011845,906.4811376392306,380.3112606027664,2.3835243169043223,3.415278303985515
Congestion,Red,4,3.394959597941898,3577.1402145717757,682.2346694587023,2894.9055451130735,0.23566733312262686,906.931339386437,290.90035023222794,3.117670152897468,3.394959597941898
Congestion,Red,5,3.3722213538021264,3507.795291539274,996.2267713154095,2511.5685202238647,0.39665522293877625,858.1140523020339,263.67662498378866,3.2544183708161176,3.3605421250478162
Congestion,Red,6,3.096767484110998,3354.3132454669467,1438.6809444067621,1915.6323010601845,0.751021447910719,961.1222259247395,250.74165164529623,3.833117551942909,3.1274458422855584
Congestion,Red,7,2.865587648457959,3212.247399532403,600.6364780890985,2611.6109214433045,0.22998696825680195,816.6456555405155,254.25236520915445,3.211949099740811,2.865587648457959
Congestion,Red,8,3.0634704760141007,3245.4096216838216,557.687233249847,2687.7223884339746,0.20749435866208954,855.4328910780293,236.3259684650041,3.619716007657891,3.0634704760141007
Congestion,Red,9,3.00378001067034,3513.4858697497693,585.8491605729002,2927.636709176869,0.20010992440985512,816.7540870310258,349.6785775099555,2.3357281216570165,3.003896319453384
Congestion,Red,10,3.4385539648022414,3843.563936673241,722.1507037813426,3121.413232891898,0.23135376507399857,950.5619787902667,407.9441924847092,2.330127493666664,3.438596705438332
Congestion,Red,11,3.679040534645822,4082.1976822335237,849.4523130708907,3232.7453691626333,0.2627649926201646,1014.2885821687236,429.1301684705527,2.3635918811854055,3.6790421117466474
Congestion,Red,12,3.2753762855676287,3576.7852980367093,1496.1248869060996,2080.6604111306096,0.7190625048193812,963.4250893934508,237.98553619222298,4.048250598789684,3.103696575400604
Congestion,Red,13,3.246051867064259,3370.131827278824,632.8744555753383,2737.257371703485,0.2312075079668083,869.527938862855,297.36398006724266,2.9241199242296574,3.246120578667119
Congestion,Red,14,3.2160715722044686,3358.877765791444,641.9978082130613,2716.879957578383,0.23629965925520263,880.133283546828,225.58542595944624,3.901552060836814,3.216143033857646
Congestion,Red,15,3.0027559819347447,3102.3997884068312,640.6562612576722,2461.7435271491586,0.2602449256765546,833.8189706545004,142.96042568356796,5.832516003415486,3.0029099419190786
Congestion,Red,16,3.093763594672627,3000.183607492612,681.0247951583098,2319.1588123343017,0.2936516428009681,822.9617176120967,258.90102254064016,3.1786731065649416,3.093805358314894
Congestion,Red,17,3.0014639525080975,3073.028007372217,627.8768455918485,2445.151161780368,0.25678447018166256,820.9355111039245,286.1727808128199,2.868670838547998,3.0014639525080975
Congestion,Red,18,2.59887625781271,3186.769354415323,506.2414971926114,2680.5278572227116,0.1888588830847395,792.8485119739704,290.79361224884775,2.726499065239051,2.598970971448882
Congestion,Red,19,3.109650019404561,3225.1707891208225,571.8699587670891,2653.3008303537335,0.21553151916469585,910.2538047004416,223.5187207286484,4.07238284888669,3.1096643214449795
Congestion,Red,20,2.848994070531602,3173.1787079348996,521.016497209509,2652.1622107253907,0.19644971001491127,854.7761995372585,252.1079841422467,3.3905161807766024,2.848994070531602
Congestion,Red,21,2.9994390310057204,3209.868451638521,1240.0232136984896,1969.8452379400321,0.6295028613492729,864.2868554382574,247.19715705780177,3.4963462595007204,2.9225048385597763
Congestion,Red,22,2.993465578920757,3198.955417081346,583.3387609213515,2615.6166561599944,0.22302150414417202,831.1006201652425,253.37415983827768,3.280131725728121,2.993465578920757
Congestion,Red,23,3.152863615239823,3098.1665472246555,651.0569038792344,2447.1096433454213,0.2660513825564352,899.962187043131,174.64853788289236,5.1529901020218425,3.152927330983167
Congestion,Red,24,2.9993363595881304,2971.1994649032818,647.2606269333437,2323.9388379699376,0.27851878730971863,817.1167937910091,200.90010287857316,4.067279120732387,2.99937957186368
Congestion,IR,1,2.9507149042920453,3102.1225784135263,661.7847832978703,2440.3377951156563,0.2711857287226525,791.2919509263072,229.2695982708915,3.4513601318887606,2.9507149042920453
Congestion,IR,2,2.877758218278924,3085.875018913427,652.1621061284498,2433.7129127849776,0.26797002337558345,772.7635932081332,219.3200078741351,3.5234523320444717,2.877758218278924
Congestion,IR,3,2.878069615195541,3078.047132458163,626.3011873752314,2451.745945082932,0.2554510954249978,769.6778374767546,211.51178284683908,3.6389359832217827,2.878069615195541
Congestion,IR,4,2.9136888222306543,3100.8115507551747,635.2096338401155,2465.6019169150595,0.25762862588737945,780.203247513436,212.73573530240694,3.667476206592023,2.9136888222306543
Congestion,IR,5,2.9780292587411354,3128.2133055738886,651.702917317783,2476.510388256106,0.2631537183967539,814.7767050564028,224.80169937800014,3.624424136075457,2.9780292587411354
Congestion,IR,6,2.9218269766404936,3104.472508365784,625.9987925049129,2478.4737158608714,0.2525743115607256,814.8219257311832,213.87542160556933,3.8097969351236816,2.9218269766404936
Congestion,IR,7,2.8956649258639517,3025.904089289368,645.903803308385,2380.000285980983,0.27138812004056456,787.3476244401736,197.3895092380638,3.9888017731002328,2.8956649258639517
Congestion,IR,8,2.890455919692379,3071.762150991334,609.6838657363884,2462.078285254945,0.24762976440989015,784.9652085892315,218.6083578923679,3.590737408931593,2.8904801356580165
Congestion,IR,9,2.9702943621872397,3130.2926067390013,621.8856865638137,2508.4069201751877,0.24792057523122327,813.5421556958274,216.2538129872352,3.761978318245183,2.9702943621872397
Congestion,IR,10,2.974491015177177,3146.2544569718375,654.4190810596344,2491.835375912203,0.26262532725303606,799.7061576730456,219.64310650981903,3.640934470380454,2.974491015177177
Congestion,IR,11,2.944762316709019,3136.2432107092327,664.8961055865748,2471.3471051226584,0.26904197480328224,805.8485117306756,207.26097577203265,3.8880860650633635,2.944762316709019
Congestion,IR,12,3.001254504305586,3109.8354354541775,633.1626283550605,2476.6728070991167,0.2556504947040916,809.0456797984865,217.81210983972198,3.7144201045287444,3.001254504305586
Congestion,IR,13,3.00012643137923,3174.260004462194,683.8263629848109,2490.4336414773825,0.274581242236653,791.6775053373727,229.79132850230414,3.445201829404257,3.0001486156869195
Congestion,IR,14,3.0730260986888833,3211.950792663127,674.2962849185456,2537.6545077445817,0.2657163466739399,827.2847009681268,234.77870016163843,3.52367868294085,3.0730260986888833
Congestion,IR,15,3.012760951141658,3173.5942134715824,639.4360539653386,2534.1581595062444,0.25232681376521754,819.1159737395229,227.76807654457633,3.596272077132874,3.012760951141658
Congestion,IR,16,3.0436293635822236,3207.72781462904,649.0753468402678,2558.652467788772,0.25367858863662285,842.6714138895356,221.05461124253125,3.8120508283131636,3.0436293635822236
Congestion,IR,17,3.0687949842165416,3196.5313521723006,661.7809212776433,2534.7504308946573,0.261083266112342,844.8997362183261,217.78640491034614,3.8794879623736716,3.0687972282375733
Congestion,IR,18,3.0917199882358606,3201.2916180727443,654.1924834649174,2547.0991346078267,0.25683824966853613,847.5339006487659,223.00632015146917,3.8004927397264274,3.0917199882358606
Congestion,IR,19,3.042182375184665,3192.415742569973,671.5702644115037,2520.84547815847,0.26640675528517505,829.171379039877,201.88993318621803,4.107046676146408,3.042182375184665
Congestion,IR,20,3.037154852368415,3227.3115262915308,661.5891679418553,2565.7223583496752,0.25785688221051434,828.1086563744676,223.1829992593089,3.710446849100346,3.037192178089726
Congestion,IR,21,3.16161300320473,3305.332299821393,667.4403146942817,2637.891985127111,0.25302033535012997,858.9824409074731,233.66831663607573,3.676075786711325,3.16161300320473
Congestion,IR,22,3.1848494750945893,3325.8315911254967,669.3300246355445,2656.501566489952,0.2519592057007267,887.1510423723191,234.96360966760702,3.775695494410108,3.1848494750945893
Congestion,IR,23,3.126983997580002,3319.1824294922917,655.7784607205667,2663.403968771725,0.24621817358896192,879.2415684359169,236.7366518284082,3.7140069425042386,3.126983997580002
Congestion,IR,24,3.1352630641018515,3294.918543166369,647.8946849971715,2647.0238581691983,0.24476344744594966,868.5150566497925,238.313192213562,3.6444271027660164,3.1352630641018515
