Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,State,Channel,Pulse_ID
0.001457648730459297,1.5935267288037456,0.29975355956343447,1.2937731692403112,0.2316894233781694,0.4318433421838706,0.10397522454926138,4.153329257579741,0.0014578155521847757,Ischaemia,Red,21
0.001638437078357909,1.83788639595069,0.719021604689869,1.1188647912608207,0.6426349370415182,0.5099891653884197,0.1933884772431955,2.6371228144429892,0.0016257978278192337,Ischaemia,Red,22
0.0016889046480920425,1.903367739382791,0.34919505545544954,1.5541726839273415,0.22468227569992127,0.5001341058269664,0.17707741807145888,2.824381060407936,0.0016889152244721661,Ischaemia,Red,23
0.0017957198379442527,1.644447153832667,0.376255923758254,1.268191230074413,0.29668705699547904,0.5252328477660855,0.08712487598889121,6.028506116129852,0.0017962955292443916,Ischaemia,Red,24
0.00163647724725076,1.7446905914892703,0.31083646482434674,1.4338541266649236,0.21678388271430202,0.44484431546445535,0.20948386158705545,2.1235254691903362,0.001636827411712818,Ischaemia,Red,25
0.001841668026848945,1.9826377826051091,0.36975133760316686,1.6128864450019422,0.2292482144350352,0.5283686268325801,0.17148159557142212,3.0811972857607013,0.0018418317509471393,Ischaemia,Red,26
0.0016351496529273218,1.9387034135945318,0.33290196758571866,1.6058014460088132,0.20731203625027222,0.5271024691536196,0.1892085322633948,2.785828222692658,0.001635182289522448,Ischaemia,Red,27
0.0017954337844070761,1.8770726882578317,0.7127974188754903,1.1642752693823413,0.6122241342922589,0.49367833295407426,0.16346636339372117,3.020060657769773,0.0016623415229857007,Ischaemia,Red,28
0.0015407161676000052,1.0785681041477695,0.2757286635944897,0.8028394405532799,0.3434418510935016,0.37918839850280134,0.12703020764981954,2.985025416537922,0.0015426896001383347,Ischaemia,Red,29
0.00290154498693611,3.0565137125260584,0.5597961312148989,2.4967175813111595,0.2242128366480762,0.8554592813992257,0.2217210869160443,3.858267579768582,0.002901565561295152,Ischaemia,IR,0
0.0029966357131287836,3.0431077059605363,0.5778599195192358,2.4652477864413007,0.23440236827203617,0.8707359683330934,0.2046014561093964,4.255766233977963,0.0029966357131287836,Ischaemia,IR,1
0.0029912463759713083,3.0909395337949297,0.5962757439619986,2.494663789832931,0.2390204829974028,0.861274365532761,0.21557113868820305,3.9953138939368307,0.0029912876786154143,Ischaemia,IR,2
0.0030488783302877456,3.147994188592314,0.5833511098022446,2.5646430787900694,0.2274589843033652,0.8987415943919661,0.23141552885421068,3.8836702050283054,0.0030488783302877456,Ischaemia,IR,3
0.003027617194040524,3.1235537308299817,0.5846338684041099,2.538919862425872,0.23026873634582049,0.8972093025649968,0.20924134002946565,4.287916061131374,0.003027627608552041,Ischaemia,IR,4
