Depth,State,Channel,Pulse_ID,BPM,Amplitude,DC,PI,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
3,Normal,Red,59,60.78431372549019,0.005755086647319718,2.62326275857326,0.21938658750485956,0.0012272311191293133,0.001087176974824278,0.00014005414430503507,7.762547693386557,2.967980337927978e-05,4.151883935472611e-06,7.148514708155326,0.0018792119655568484
3,Normal,Red,60,60.78431372549019,0.005755086647319718,2.62326275857326,0.21938658750485956,0.0023092696237350372,0.001087176974824278,0.0012220926489107595,0.8896027447618389,2.967980337927978e-05,4.484856770454981e-05,0.6617781770602412,0.0018792119655568484
3,Normal,Red,61,60.78431372549019,0.0029597588494501004,2.62605808637113,0.11270728796178692,0.000400677354168584,0.00022066646525481195,0.00018001088891377194,1.2258506504043467,-5.015147015758202e-06,-4.587626298237655e-05,,0.002397997697824561
3,Normal,Red,62,60.78431372549019,0.0049329314126498325,2.62392048276061,0.1879985100562166,0.0019832439658143243,0.00042077904919726,0.001562464916617064,0.2693046382816072,-0.00024270022580414263,0.00019357644987411834,-1.2537693813579556,0.0019725612955983074
3,Normal,Red,63,60.78431372549019,0.0049329314126498325,2.62392048276061,0.1879985100562166,0.00247875692584069,0.0002648162011921757,0.002213940724648514,0.11961304936663017,-8.961492209890177e-06,0.00018375169391360278,-0.04876957604594238,0.001670974963376981
3,Normal,Red,64,60.78431372549019,0.004932931412210184,2.62375605171375,0.18801029192436386,0.0008235528989900065,0.0004434705337689758,0.0003800823652210306,1.1667748213234856,7.843360926542235e-05,7.1527505333586155e-06,10.965517236988466,0.0020265015515281704
3,Normal,Red,65,60.78431372549019,0.004932931412210184,2.62375605171375,0.18801029192436386,0.0021551977332506913,0.0004434705337689758,0.001711727199481715,0.2590778097720548,7.843360926542235e-05,0.00016607535733615612,0.47227722717864434,0.0020265015515281704
3,Normal,Red,66,60.78431372549019,0.004932931412210184,2.62375605171375,0.18801029192436386,0.002666331642675184,0.0004434705337689758,0.0022228611089062083,0.19950438288390948,7.843360926542235e-05,0.0002536348893079871,0.3092382498299789,0.0020265015515281704
3,Normal,Red,67,60.78431372549019,0.004932931413099695,2.62408491380748,0.18798672966501442,0.0009761038029640651,0.00032203820552493135,0.0006540655974391337,0.492363773275661,-0.00010836006026801698,3.251623952801252e-05,-3.332490529068268,0.0013474865163356498
3,Normal,Red,68,60.78431372549019,0.004932931413099695,2.62408491380748,0.18798672966501442,0.0021538822851263828,0.00032203820552493135,0.001831844079601452,0.17580000891505793,-0.00010836006026801698,0.00044141514540320517,-0.2454833310466428,0.0013474865163356498
3,Normal,Red,69,60.78431372549019,0.0034530519905597856,2.62556479323002,0.13151654072538713,0.0011212553102923463,7.84747172254168e-05,0.0010427805930669294,0.0752552528759806,-1.648421251497734e-05,0.0003667634495371735,-0.04494507982128294,0.000953700072767738
3,Normal,Red,70,60.78431372549019,0.0049329314126498325,2.62392048276061,0.1879985100562166,0.0020277636718616775,0.00035418447516615144,0.0016735791966955259,0.2116329336941371,-0.00016377332316208098,0.0001410818381755994,-1.1608391645580796,0.001515114646697846
3,Normal,Red,71,60.78431372549019,0.004768500365779804,2.62408491380748,0.18172050533459422,0.00232896024221548,0.00024175474683753862,0.0020872054953779418,0.11582699804734022,-6.819777693814855e-05,0.00031463880759767787,-0.21674941326802777,0.001186433246184393
3,Normal,Red,72,60.78431372549019,0.005426224554160086,2.62375605171375,0.2068113211445804,0.0009040418965575266,0.00026609054177923277,0.0006379513547782939,0.4171016172098369,-3.235180869957199e-05,1.3195591486484945e-05,-2.4517134175233473,0.0013894423461762173
3,Normal,Red,73,60.78431372549019,0.005426224554160086,2.62375605171375,0.2068113211445804,0.002042644681699592,0.00026609054177923277,0.0017765541399203592,0.1497790220967661,-3.235180869957199e-05,0.00019098666091834217,-0.16939302747119214,0.0013894423461762173
3,Normal,Red,74,60.78431372549019,0.005426224554160086,2.62375605171375,0.2068113211445804,0.00284823348852172,0.00026609054177923277,0.0025821429467424873,0.10305027539816118,-3.235180869957199e-05,0.0004550629214082738,-0.0710930448902616,0.0013894423461762173
3,Normal,Red,75,60.78431372549019,0.005590655600999916,2.62359162066691,0.21309168534311704,0.0011549636742864727,0.001110731722627416,4.42319516590568e-05,25.111524157672704,0.000246975432272929,2.7953278016026314e-06,88.3529409793484,0.0024164446100236603
3,Normal,Red,76,60.78431372549019,0.005590655600999916,2.62359162066691,0.21309168534311704,0.002998687896710239,0.001110731722627416,0.0018879561740828225,0.5883249504809159,0.000246975432272929,0.0003104047085817922,0.7956562044478476,0.0024164446100236603
