Datum_Area_Ratio,Rise_Decay_Ratio,Skewness,Kurtosis,Variance,b_a,c_a,d_a,e_a,State,Channel,Pulse_ID,PI_Ratio,Amplitude_Ratio,Delta_A_Ratio
4.222720467647155,0.2741721854304454,-0.02351574004492426,-1.2546223476749936,8.188659957265312e-07,-1.0757863714256248,0.4804297910260455,-0.4363148468316142,0.3264637861633008,Normal,Red,11,,,
4.318287449182895,0.1928084314940984,-0.1583941864013574,-1.3324651955038063,1.8228252868520294e-06,-0.9955163113097201,0.4813099647626393,-0.5298545257058763,0.4813099647626393,Normal,IR,11,,,
,,,,,,,,,Normal,Dual,11,0.4686906765035669,0.67510897935421,0.6755723936675526
5.285080976527626,0.2770448548812482,-0.26193500308603296,-1.2835733607060325,8.023380249270104e-07,-0.9828679607805514,0.9666822029378753,-0.7571219213282374,0.6400726734952177,Normal,Red,12,,,
4.36159034492845,0.1995043370507931,-0.13424110095097144,-1.298499080839907,1.865597238626657e-06,-0.9730532791866434,0.5059934261608459,-0.470999443446502,0.5059934261608459,Normal,IR,12,,,
,,,,,,,,,Normal,Dual,12,0.4439161655032088,0.6394602562246213,0.639952372907339
2.8647206429276677,0.18293431553098938,-0.4187493978400478,-0.9708481192010114,8.318993593867837e-07,-1.1294318843976827,0.8837050986205099,-0.568215857311977,0.8837050986205099,Normal,Red,13,,,
4.560165378350206,0.19171304885589413,-0.1493326935660894,-1.331233438523938,1.874094851280951e-06,-0.9952021709751157,0.41609765700287993,-0.4667942700040112,0.41609765700287993,Normal,IR,13,,,
,,,,,,,,,Normal,Dual,13,0.5194884726879133,0.7483564870886733,0.7487542833467924
2.4790339907687136,0.37553342816498037,-0.27001561720008405,-1.1413977982095282,8.240383741213603e-07,-1.0057657991643767,0.805176851028887,-0.821059841702029,0.5783470614763535,Normal,Red,14,,,
4.340133566630617,0.19015384615383446,-0.11986606935888168,-1.3047762875762567,1.8204556119493173e-06,-0.9792478494036223,0.41928449460823153,-0.5165365713068676,0.41928449460823153,Normal,IR,14,,,
,,,,,,,,,Normal,Dual,14,0.5325197854982283,0.7669997284166932,0.7673813733558625
4.2005096370613,0.3468531468531226,-0.4391353517116452,-1.1288178104445155,7.914827460721027e-07,-1.528998699998458,0.7051414319706296,-0.668953894185184,0.7051414319706296,Normal,Red,15,,,
4.495084473408204,0.18888888888887723,-0.17146531642013077,-1.3324465302610273,1.8458974384501735e-06,-1.0350398398216536,0.4545845025179064,-0.6148983822806241,0.4545845025179064,Normal,IR,15,,,
,,,,,,,,,Normal,Dual,15,0.46138751925373767,0.6645083660134325,0.6649795447531471
3.090899074868104,0.17776420281000746,-0.27791184210164976,-1.012946122197074,8.64907872355903e-07,-1.5396111960197318,0.8254413420315099,-1.3424766720305898,0.6340996291094046,Normal,Red,16,,,
4.514294467639376,0.1930693069306811,-0.1272380695361062,-1.3442182926229749,1.8944118305946186e-06,-1.0147513843073959,0.4082458463727758,-0.5121702228887275,0.4082458463727758,Normal,IR,16,,,
,,,,,,,,,Normal,Dual,16,0.5339981030136735,0.7689888026635336,0.7693723490978096
3.6713290876739397,0.19628482972135006,-0.08783727054592025,-0.9103830128910073,8.611255713649537e-07,-1.5949057335719048,0.7044229072397409,-1.1376443415926887,0.6842861118082982,Normal,Red,17,,,
4.593665676955731,0.1889230769230653,-0.1612984222224611,-1.329300401518559,1.8556771853133272e-06,-1.068618816345994,0.4805405967566401,-0.4813913035140868,0.4805405967566401,Normal,IR,17,,,
,,,,,,,,,Normal,Dual,17,0.5419800150401748,0.7804923636397767,0.7808566538579488
3.634326295883012,0.23518164435944963,-0.13219488526048656,-1.3078810323820362,8.733360194488948e-07,-0.5471412542203333,0.4152337283014266,-0.43971626890737364,0.4152337283014266,Normal,Red,18,,,
4.6440357604208975,0.19114935464043079,-0.13835921964134665,-1.3179534771381831,1.8922559199190781e-06,-1.018572194076459,0.4945602392399514,-0.4975302565146028,0.4945602392399514,Normal,IR,18,,,
,,,,,,,,,Normal,Dual,18,0.4881894863414748,0.7032008135362487,0.7036486731920814
3.1793378798227305,0.1696969696969594,-0.4492785776878024,-0.9826519645671201,7.387169552208274e-07,-0.9461009956256918,0.9886484538935559,-0.7067714808105775,0.9886484538935559,Normal,Red,19,,,
4.669670264425745,0.18187385180647997,-0.13804720625426423,-1.341158758438966,1.8948154427480732e-06,-1.0509766016793778,0.45746540881730885,-0.5642604781757743,0.45746540881730885,Normal,IR,19,,,
,,,,,,,,,Normal,Dual,19,0.498446228544948,0.7181305414890307,0.7185686439845291
3.483961956276153,0.2952702702702503,-0.2649503833637622,-1.3095782618112166,8.294178102582001e-07,-0.8025823305036575,0.7631696153108204,-0.534983254719527,0.7631696153108204,Normal,Red,20,,,
4.82096309719734,0.18699690402475622,-0.11910643923302675,-1.3256939011034652,1.8636679746109193e-06,-1.0694913041191947,0.43941255932270745,-0.5128024266984512,0.43941255932270745,Normal,IR,20,,,
,,,,,,,,,Normal,Dual,20,0.4703020323954901,0.677709989163276,0.6781781946275871
5.136844162107121,0.17009685230023183,-0.09983410005729948,-1.3241303072778483,7.848965746979772e-07,-1.0621561574274603,0.6042853696135949,-0.7607117688205064,0.38599691745751785,Normal,Red,21,,,
4.560230343968069,0.19616336633662151,-0.15293814865299737,-1.313265830171177,1.824812757133438e-06,-0.9845206129723735,0.44139222553364577,-0.4912405729575492,0.44139222553364577,Normal,IR,21,,,
,,,,,,,,,Normal,Dual,21,0.4711800277172102,0.6791130910473608,0.6795718793589695
3.857992145088517,0.4205469327420236,-0.002917186646769039,-1.222225216480437,7.214213058443778e-07,-1.3063502457927316,0.8557578768228399,-0.8293279830090726,0.8557578768228399,Normal,Red,22,,,
4.45879579619851,0.19900187149094203,-0.13922411764355083,-1.3264227973465346,1.8519208196074565e-06,-0.9801831940827881,0.5093114899423257,-0.382167322272622,0.5093114899423257,Normal,IR,22,,,
,,,,,,,,,Normal,Dual,22,0.4630001259501895,0.6674075402531674,0.6678777982303048
3.9666427429733813,0.17009685230023183,-0.22588898716219402,-1.2266960071335276,7.325692326797276e-07,-1.0082726722081345,0.42765206037044623,-0.6860782015178193,0.42765206037044623,Normal,Red,23,,,
4.373703402753077,0.19100431300060436,-0.1327496658199511,-1.3455086914324654,1.8441828033199934e-06,-1.0315242318057378,0.5246536259914862,-0.5197180372865774,0.5246536259914862,Normal,IR,23,,,
,,,,,,,,,Normal,Dual,23,0.4542758681441248,0.6548881423280836,0.6553689300913589
4.3087790815618225,0.18259803921567508,-0.30792309291430914,-1.4145701729033417,7.211438207083243e-07,-0.8030297227114479,0.6165855015680831,-0.6473918922146599,0.6165855015680831,Normal,Red,24,,,
4.485618575359074,0.19430693069305727,-0.1380460921462157,-1.3133035172653649,1.8265992233011129e-06,-1.1170348491355178,0.4982756281052843,-0.48110123959246787,0.4982756281052843,Normal,IR,24,,,
,,,,,,,,,Normal,Dual,24,0.42002168661321904,0.6055340188949828,0.6060400967326236
4.828830897851652,0.2063989962358716,-0.12785317130299537,-1.5253273103739404,7.292363422762603e-07,-1.1764475066277658,0.945479048022717,-0.9038871217975689,0.945479048022717,Normal,Red,25,,,
4.47093872450675,0.19887780548627187,-0.147874633602914,-1.3307362381010337,1.8386787638240496e-06,-0.9676270362317739,0.5303014452088959,-0.4737730715164133,0.5303014452088959,Normal,IR,25,,,
,,,,,,,,,Normal,Dual,25,0.4332993923549725,0.6246893561292993,0.6251845750494577
3.121832449946189,0.3428372739916312,-0.278144759799831,-1.2690584989746023,7.680062884410938e-07,-0.9002265091066987,0.5399429093417516,-0.3831890626057609,0.5399429093417516,Normal,Red,26,,,
4.47767721948335,0.20161792159301795,-0.1337837724167472,-1.3294493999728223,1.8579418201378814e-06,-0.9525401221394717,0.4407362474180743,-0.4350018699758295,0.4407362474180743,Normal,IR,26,,,
,,,,,,,,,Normal,Dual,26,0.478974934430638,0.6905027273958719,0.6909549139819876
2.9203995102104914,0.19439252336447385,-0.2608213792568241,-1.030297285674582,7.997974836955264e-07,-0.8869636892679245,0.546213168458769,-0.44231351236435845,0.546213168458769,Normal,Red,27,,,
4.284053992635308,0.19439252336447385,-0.15753641898487092,-1.2975186288534244,1.814436200725651e-06,-0.989728070238333,0.415133206264067,-0.5589995796669949,0.415133206264067,Normal,IR,27,,,
,,,,,,,,,Normal,Dual,27,0.509881006120649,0.7351041885967384,0.7355186352135268
3.4658906134112093,0.17632850241544828,-0.3755696573709032,-1.2213711115281811,7.129461492892802e-07,-1.3849996960878308,0.6998126710469446,-0.8353455003110393,0.6998126710469446,Normal,Red,28,,,
3.769280487818626,0.20395550061803436,-0.18559258308824178,-1.2719786809518674,1.709140265914827e-06,-1.0223720848589035,0.633746271215138,-0.4093938005721606,0.633746271215138,Normal,IR,28,,,
,,,,,,,,,Normal,Dual,28,0.4554229088443844,0.6566632528102868,0.6571314257207588
2.3176179205174763,0.2917505030180891,-0.1276850947279184,-0.9780751096461664,4.6247033105758153e-07,-0.792478054692868,0.7175477019347725,-0.8162279266124707,0.6658119315615231,Normal,Red,29,,,
2.261199207214346,0.18450184501843883,-0.12116059391074113,-0.9115261058279427,1.1280164440424336e-06,-0.9548548344937491,0.5017594436127782,-0.4609393027863703,0.5017594436127782,Normal,IR,29,,,
,,,,,,,,,Normal,Dual,29,0.4477311276547642,0.6455838778930353,0.6460481894252278
