time,ppgA_Red_raw,ppgA_Red,ppgA_IR_raw,ppgA_IR,p1_mmhg,p2_mmhg,Red_processed,IR_processed
2.6075,2.5170403053112,-0.066171069994777,2.34159239517271,0.016208907941501,10.59291423,43.72997423,0.0005628219001949617,0.0003118375987199088
2.608,2.51671144323574,-0.0660066388959083,2.34241455029676,0.0351184829968021,10.67667678,43.68310164,0.000561836064114719,0.0003116085403646383
2.6085000000000003,2.51687587427346,-0.0627180169229616,2.3419212572223,0.0217995649417671,10.8150929,43.64275561,0.0005608905008545049,0.0003112463057284417
2.609,2.51654701219802,-0.0651844834018811,2.34159239517271,0.0107826820073654,10.69331047,43.62436257,0.0005598865480252618,0.0003108986506751504
2.6095,2.5170403053112,-0.0582783772728396,2.34208568824711,0.0273902219189956,10.76103338,43.766167,0.0005589558649517385,0.0003106310568228695
2.61,2.51720473634896,-0.0597582571545109,2.34142796414793,0.0157156146756627,10.56083496,43.5656235,0.0005579837585559399,0.0003102461496890065
2.6105,2.5170403053112,-0.058771670566541,2.34241455029676,0.0339674653922399,10.7984592,43.6623353,0.0005569705809250449,0.0003100234623635428
2.611,2.5170403053112,-0.0577850839793272,2.3419212572223,0.0204841162378979,10.76816211,43.46950501,0.0005559657232336214,0.00030965081008426515
2.6115,2.51687587427346,-0.0638690346125341,2.34142796414793,0.0120981307206755,10.76340962,43.47306496,0.000554936305205186,0.00030927594624597103
2.612,2.5170403053112,-0.0627180169229616,2.34208568824711,0.0272257908317581,10.65232029,43.78396671,0.0005539317228803702,0.0003090136204995531
2.6125000000000003,2.51687587427346,-0.067322087687449,2.3417568261975,0.021963996029661,10.91845944,43.75311387,0.0005528863310504567,0.00030865018818352746
2.613,2.51687587427346,-0.0632113102183663,2.34241455029676,0.0351184829968021,10.42063666,43.78693333,0.0005518495293372895,0.0003083831401385179
2.6135,2.5170403053112,-0.0600871193506689,2.3419212572223,0.0236083069075049,10.66301338,43.70742792,0.0005508214481421345,0.0003079988313075482
2.614,2.51654701219802,-0.0614025681361421,2.34159239517271,0.012262561809749,10.77113241,43.52646411,0.0005497199450652304,0.00030762851230360796
2.6145,2.51720473634896,-0.055811910807166,2.34225011927193,0.0313365680067452,10.75034029,43.58638983,0.0005487259684177069,0.0003073541631678357
