State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,p1_mmhg,p2_mmhg
Congestion,Red,2,0.0029978277005273,2.973762490466628,0.5681756397051871,2.4055868507614404,0.2361900338478083,0.8118345817851798,0.2396269498366602,3.3879101759570873,0.0029978338933151,29.52383917657107,60.75965636420433
Congestion,Red,3,0.0031306991275138,3.1995278663923834,0.568345019301336,2.631182847091047,0.2160036197901184,0.830966149204506,0.3486291888491197,2.3835243169043223,0.0031307663699606,29.499271784545996,64.90635038513723
Congestion,Red,4,0.0031121403266632,3.279144271008873,0.6254006758599893,2.653743595148884,0.2356673331226267,0.8313788466084645,0.2666667113054941,3.1176701528974675,0.0031121403266632,29.473701018160195,67.62980195527977
Congestion,Red,5,0.0030912963064316,3.2155761709497037,0.9132354657156376,2.3023407052340654,0.3966552229387763,0.7866283147123649,0.2417108758254398,3.2544183708161176,0.0030805900232663,29.45098572463207,60.74672324287529
Congestion,Red,6,0.0028387892967692,3.0748800444655915,1.318830712154744,1.7560493323108477,0.7510214479107189,0.8810553268339509,0.2298534586781369,3.8331175519429097,0.0028669119747795,29.426719067100432,65.068854096208
Congestion,Red,7,0.0026268680445447,2.9446490842967417,0.5506000737856439,2.3940490105110976,0.2299869682568019,0.7486144691508944,0.2330717100128717,3.21194909974081,0.0026268680445447,29.399721953359673,67.55258035567138
Congestion,Red,8,0.0028082661171359,2.9750487064135305,0.5112287431385872,2.463819963274943,0.2074943586620895,0.7841705093315382,0.2166386831653485,3.619716007657891,0.0028082661171359,29.37810865843723,60.63882105989419
Congestion,Red,9,0.0027535482040196,3.220792691918509,0.5370446231719657,2.6837480687465436,0.2001099244098551,0.748713867687037,0.3205483809288055,2.335728121657017,0.0027536548236254,29.362085228290887,65.08486944998153
Congestion,Red,10,0.0031521030370306,3.5233733952771997,0.6619914795241248,2.861381915753075,0.2313537650739985,0.8713748078119731,0.3739601417434833,2.3301274936666636,0.0031521422171308,29.348055350664197,67.46280183819887
Congestion,Red,11,0.0033725557200271,3.742127604697271,0.7786881471838252,2.9634394575134455,0.2627649926201646,0.9297926259137266,0.3933812065082108,2.3635918811854055,0.0033725571657466,29.320098386877394,60.577114211415484
Congestion,Red,12,0.0030025189782791,3.2788189210217777,1.371489250442826,1.907329670578952,0.719062504819381,0.8831663487948959,0.2181599995462085,4.048250598789684,0.0028451411556963,29.29727567163644,65.09253988485625
Congestion,Red,13,0.0029756374491335,3.0893808492460697,0.5801524460276616,2.509228403218408,0.2312075079668082,0.797091360184666,0.2725918843409458,2.924119924229657,0.0029757004366725,29.288717819018984,67.09175169021309
Congestion,Red,14,0.002948154681829,3.0790643145176873,0.588515771963982,2.490548542553705,0.2362996592552026,0.8068132198760642,0.2067928883929891,3.9015520608368144,0.0029482201903237,29.26397887637063,60.60745396878496
Congestion,Red,15,0.00275260948265,2.843952398368944,0.5872859834320333,2.2566664149369107,0.2602449256765546,0.7643571503130292,0.1310510163821971,5.832516003415483,0.0027527506168997,29.255713655315684,65.147552531422
Congestion,Red,16,0.0028360356482534,2.7502514014989083,0.624291590908661,2.1259598105902473,0.293651642800968,0.7544043676494194,0.2373331079850084,3.1786731065649416,0.0028360739327489,29.241052906638473,67.02136487746337
Congestion,Red,17,0.0027514250865575,2.817027452257903,0.5755711651264155,2.241456287131488,0.2567844701816625,0.7525469555647355,0.2623329750671721,2.868670838547997,0.0027514250865575,29.224142784336717,60.38920370223779
