State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff
Congestion,IR,3,0.002805685131281213,3.000633142202119,0.6105494876999589,2.3900836545021606,0.2554510954249978,0.7503201635859283,0.20619218558541988,3.6389359832217836,0.002805685131281213
Congestion,IR,4,0.002840408502473766,3.022825027207602,0.6192338835385363,2.403591143669065,0.2576286258873795,0.7605808557820581,0.20738535519738857,3.667476206592024,0.002840408502473766
Congestion,IR,5,0.002903130753910806,3.049537618056679,0.6353123550164242,2.414225263040254,0.26315371839675394,0.7942847784575677,0.21914785594536482,3.624424136075458,0.002903130753910806
Congestion,IR,6,0.002848341979378982,3.0263939104201922,0.6102546981691744,2.416139212251018,0.25257431156072546,0.7943288618161453,0.2084963779809325,3.809796935123681,0.002848341979378982
Congestion,IR,7,0.0028228379135704206,2.9498015152859294,0.6296590908059729,2.3201424244799567,0.27138812004056456,0.7675455490645917,0.19242509222713988,3.9888017731002345,0.0028228379135704206
Congestion,IR,8,0.002817759915773852,2.994506230275195,0.5943500976651728,2.400156132610022,0.24762976440989012,0.7652230518274763,0.21311027922121567,3.5907374089315933,0.0028177835226992614
Congestion,IR,9,0.0028955903927817064,3.0515646240511174,0.6062450383189064,2.4453195857322108,0.24792057523122332,0.7930812784565561,0.21081495196561834,3.7619783182451836,0.0028955903927817064
Congestion,IR,10,0.0028996814984425445,3.0671250280210414,0.6379602062651925,2.4291648217558484,0.26262532725303595,0.7795932607505222,0.2141190035395117,3.640934470380452,0.0028996814984425445
Congestion,IR,11,0.002870700487412071,3.0573655681955096,0.6481737298645194,2.4091918383309903,0.2690419748032822,0.7855811323987856,0.20204828783438547,3.888086065063363,0.002870700487412071
Congestion,IR,12,0.0029257718762125354,3.031621957967273,0.6172383609762094,2.414383596991063,0.2556504947040916,0.7886978905420574,0.21233405709290962,3.714420104528743,0.0029257718762125354
